cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
369.6282976767813,127.89009267503788,169.21055381351388,229.32861401545713,18.780379416628694,791.8810523028209,906.92247064598,64.87833604965454,47.52033415761608
418.43020156575705,267.31854221686575,126.28501397770057,215.30281422902823,26.99011324882897,737.8263496885694,770.4597258894484,149.53954467811135,58.63842155887476
243.45600426769207,15.881157260763647,128.75278958116775,123.2889508904237,30.196027876077853,819.8420474855288,820.8186320468742,107.19853946071493,52.46220672319006
260.46343116257356,75.125930153908,75.22553616791218,180.3738208890491,24.87259191321253,1063.589266219379,902.1113346735724,60.99306474363421,35.329143920774655
201.97929512498257,25.4190594746763,10.659585143383543,122.84950261855512,24.68693851097981,761.0226950827945,682.1850849992081,122.34303106077138,33.230454451807674
230.64675231830725,64.55674244252242,86.2374423188973,190.93881621750685,5.068079253485074,739.3417675044986,680.982296118164,261.5125963949705,19.50232472371311
378.36754224826564,138.00722238664724,31.473419567334982,150.75750054372824,27.382716702851862,805.0323863892763,817.597193067686,65.284313084415,50.865739190941646
142.34196369594292,176.46710015041938,186.9190482227067,176.57955815451365,30.244759062739654,834.6095165596153,863.7441632153691,151.95198983192512,45.13333795006065
291.9611136336334,328.8767982909513,175.708998026298,146.70651170449008,8.72052548870668,883.775810878129,797.4027155667671,217.05571688720832,60.07533094814412
290.717890338384,225.1554731749842,60.18383629770696,224.2269365278822,6.126845674616231,1072.0226585603996,714.0791628897458,351.2482767365791,33.21145192847476
318.23407277083413,253.62625321928016,3.465512778314972,144.22436836175052,5.277322044817456,980.7841544434401,748.8308363260503,84.49944150047877,44.47546955421739
288.51366714957265,29.47773292544306,4.185130401380821,162.12232629215657,0.7209766946985745,1035.9586109551055,827.7505313537031,214.3975200932096,27.751384162776866
238.77041566193978,102.95656463989903,105.76776027211365,122.91216191005587,13.00810101374806,1097.1764764413133,617.6573446272193,12.452260386045985,46.42640510500568
288.74187244971,356.03175675015837,164.6309669416653,160.0075657911712,5.72856147789749,1043.3579914581453,982.7014537341682,92.12568053940461,63.24362300353537
493.30445344530506,201.1916062902647,68.46450663680987,124.30568805049641,4.072050177006243,822.3731826485748,980.6705206464264,188.26887868872473,69.16839841591278
515.5420879732992,282.82645859078053,131.48902255616503,177.6983103297354,23.333931802861198,947.6635500931868,929.5142768582244,184.38081001425093,83.45999331990157
321.8044640373394,11.661205296299965,171.59652312139562,124.39676823784188,24.38457923292741,906.039997904891,739.75016003403,364.5818944320665,58.7226950849316
375.2913928849447,30.183360873843625,127.24456155998791,169.90916155652437,22.44941619817086,1067.2477355219849,859.7267421183906,71.71680488612847,53.51215154277523
152.64085704473152,39.214718118501516,1.2259330887627096,197.42428907803588,21.307610335623504,817.2345678980198,849.9099884405493,230.9630958566786,15.116003044214574
240.97104103730055,5.487618117620305,110.2281375545655,235.6624371285997,16.562565775836507,973.927694719363,756.6976822483377,24.03781188849979,15.532408883285601
283.6938808356907,330.99044974798284,34.96991148122204,190.76121614991513,1.9614224591462346,725.2603675671359,944.6386692782314,321.5835501193887,35.63596600677192
481.4434111529143,91.05506773614945,160.01277034833652,185.90148225450457,31.297191511382618,849.760532026959,814.0075459470747,33.25990706643155,65.11603011184152
211.69945004366994,357.76831807625854,82.47448524526988,126.94860093294578,31.548392142145996,913.3798527663637,609.0360785985806,173.6458242310017,57.76242816424096
313.5690077470645,264.98861634470694,87.8399080308106,168.15616659166113,28.30868230755971,798.2451028610463,712.6273227725133,270.1790945493322,51.0067137176636
533.6751860974888,89.96927365167831,60.78186809904685,170.59314559394727,24.387105636989105,1001.8688781504321,890.0034058053243,197.6292461242068,70.17733669861985
329.53448223579653,356.05786421092773,45.911077968466344,161.78204957500984,24.51093720614262,868.868902856777,934.0560192032449,109.09957225823467,65.27294878482617
370.44780228417983,311.80365485167437,31.99089402894728,233.04201839561452,19.072576749146407,790.1702035524715,837.6255652491182,309.23524789492893,45.85248979125859
154.8353557037618,59.234283946133324,81.53514264890211,170.86520665907273,3.5963479874909083,1087.6188596248203,855.893081135989,286.14700991593315,17.2441311043777
463.937270621993,66.53056614189072,107.5165225288083,147.5770787859961,26.300780108525924,795.6369290778703,906.0307368308703,327.4661802374503,64.44901308039218
366.1403362439862,244.18682478676627,180.18790800231736,219.91207197036545,21.674968052184298,959.759752915531,762.4368887765426,214.85687917989665,53.63399140255913
340.73978683231167,28.102608168342986,80.38925198977824,223.37816163393714,2.501721209412999,920.1648536442922,649.1377164307382,163.3889639122084,20.895563713210194
252.1305591931471,209.8444255993032,64.35065439057624,164.52160470745667,19.429555117784883,902.1359891580875,711.0080197544942,295.8964900808773,36.958198260401126
235.20490559390663,23.910449949008488,163.6349600312994,224.49267430332165,5.9920962703603955,811.4340050171971,789.425950188889,249.819945411771,18.343597616697924
284.6557284288193,79.44584065052452,139.23837136292497,209.91375801220596,17.814292970015718,1066.4127734850483,876.4306533815077,93.66189268583317,37.14707846948099
400.4097354172449,340.4899432438734,22.956840771035345,134.86082275906818,7.985980374642505,988.928733771498,741.110908735558,125.64358489077168,59.82529766647724
485.4500967062866,178.98721780842186,141.46652120517754,167.38544057535356,20.42881703732058,1059.3144619129241,688.1090620382962,214.6749943977898,64.02615059202022
325.5649838153689,205.96295605548957,190.24041812217845,228.36194720754443,24.837028171290143,1025.1666656033547,761.641908348173,16.217030950748214,46.21889728376772
395.1594369374753,96.81629675183633,99.44170323631623,167.99112094515132,1.5893672627944504,1042.0326987691997,914.840519463497,46.7694510143151,46.99246351097582
358.6402100222492,157.98213061276675,98.117149149337,229.9998630919951,2.349593143873385,791.9562794616172,843.3995745192977,159.98531748238318,29.63481898641605
375.70773391787276,47.74786378005433,144.71495689837107,177.12767562661963,31.930037108261164,974.0711779145887,783.766319898875,93.01826174392855,57.40416230786221
397.5138043326673,185.46525539880702,39.971399612203925,192.1422591876617,21.87099528994816,1052.344042286994,702.176293453139,296.6741370171443,48.44316642709578
470.9459876776727,19.370129615165748,73.40080228347941,170.06297968604474,9.890568905618974,925.209388940987,698.438091260999,168.1947915127913,48.915759932280984
138.43940488960817,17.321523314357457,63.384250826547664,198.28467957937704,7.6123432177541765,978.5379126359255,690.4463373231545,291.25899216366247,3.4303027517888776
436.49308455218215,243.99353851889413,199.17664673444042,187.02715868107168,13.40172230237501,826.9065001135724,830.2805533074965,106.30583340060524,65.76526814444334
208.7258720471508,19.73839816131152,32.32364220422453,227.15515287285,30.266820413266064,907.3754410082893,642.9440217837372,25.79885814273588,11.661474708823505
187.06965673350163,187.14090057726062,34.79088270548463,242.8873318017479,22.062823896733374,1074.446923155134,915.245146179094,350.18891112218813,24.580887137232274
352.7361473812652,95.50351140243633,92.1813587587208,157.43847540701256,31.798597875192083,799.6265999747936,785.0968672938011,122.70993052038853,58.935179827746495
143.92208227622555,67.38212553953662,54.86237968641534,140.43841924275307,17.612721420279804,1018.8337452230321,976.2704301532272,229.59142297537971,30.530246366529106
489.77314990851113,205.82148152961827,174.13546930205823,162.26916779440276,13.520721784723818,985.75164137651,690.7498701034594,154.04050042546052,71.32529205880695
376.7350497584557,106.43032374855123,87.29524346428106,210.77158760665054,6.562268908213124,740.8494078580707,863.4571034994599,270.1774600379305,37.697074436447615
418.8563648872002,163.84127252699494,136.97940523577702,147.55396232326368,17.225433699504904,998.3788390833223,744.0919715449495,233.28279190492424,64.50782161519908
109.06459253241736,49.891608098503376,163.64056817062368,161.5628775037597,20.605641692566593,907.2948595945129,984.5103379635875,221.41752367742617,34.09996977797485
362.3611631969286,45.40836215470696,54.409193388818046,238.80665366043564,16.48750758805719,787.5076491129657,844.7100433985185,68.42047990076972,26.08800848390147
345.87191426869845,38.24388761294011,146.54751336090956,215.92458388786207,4.289283943202385,894.7334087199586,867.6090067451164,253.89127396319768,38.70881200994961
171.62432413538858,25.6900803637458,79.8194339366797,241.14540754033794,5.3773326162322235,763.3569035167778,650.3073549542715,228.16672441469547,0.18148626148725644
169.04488562465062,198.78322501357474,50.90388263019734,131.92369482200186,25.230616596426145,1122.0719406123953,738.4905845888908,151.29124928188762,42.727396178976555
406.641933601659,271.40597144404074,178.02176322933644,182.4110650787241,6.845306515525859,1133.8830411125882,878.3734879609237,120.95839587479679,67.05491576454672
241.61969475526183,284.45970711938935,113.0069551258691,234.98280095740216,3.3700214998545768,894.1381753664203,726.0498467972692,305.71616217965817,27.90458250559534
405.082989442937,343.8662861220444,99.26632523387826,176.37034760084833,5.239809627948816,799.7463915208207,902.8119376025053,63.941545141288444,54.55206642439241
344.8198633763842,60.45285730852432,36.12060035708635,207.85631404237517,28.759186247935595,1056.1203807266268,885.3908283198798,249.65336349852063,45.26088041819028
272.36035146593736,48.687204446093936,180.32812417839924,142.45280935177067,19.950412445175107,846.1440427094926,632.050649825091,121.43484419270867,46.48607776028974
507.2080304509259,168.71376577235782,127.5683912936795,152.09152312752852,24.703056119290526,863.8307827013858,642.7363645724851,134.73179557811082,67.81630230758606
470.65145864776974,309.1017017163019,189.52473234491262,174.36111364235956,7.334621873955712,883.0183740214777,643.7271047910997,158.14789682879143,67.90801386437923
258.5401342072312,275.3778693395454,8.865472135086904,160.5395235743987,20.12984669513558,1020.7571265294683,606.8847277133308,329.11384648748503,38.227988141670046
121.09306114397977,200.38594085056084,23.324933608094376,202.12842005208836,6.200841401295939,975.5957870062193,724.2405490555709,7.104991337346191,12.395927111671469
235.4884161540607,56.285192353177514,175.470812449312,225.1302405516557,16.662183961757126,1141.1980008174787,864.2307313474967,20.243890871081017,35.16287037206759
276.4053286800757,140.46326230895423,90.35283291297618,166.11978951671085,2.3426532555891875,1075.0460143134896,792.5033649498351,238.66056796401176,36.998367118311215
410.7719677376966,258.2451338190552,93.3956037705415,217.16573376701575,16.545310485141552,1133.935090493039,647.5524912887932,16.649937642624295,49.06187413729284
537.9670151308997,134.05515389430798,44.65622827740843,156.30032489927652,7.321309038413695,1045.8117735583567,814.1339485293075,254.09957022849844,60.862125702036714
257.89071118424727,14.043846749321666,97.68551428142366,171.78886688871285,7.079452450760776,892.6469716495702,953.4503518938403,226.16171849751458,33.2897815939086
435.99594243802,209.61434202527926,87.70460076930607,125.48134973059659,15.884574530279934,1110.6281828401573,609.7427362084115,273.33220589964054,67.37201693507019
361.81148945425286,258.5283141097688,144.17144762113693,139.22157669081312,18.322510716560398,883.8857390842188,761.7089010379113,2.9980014399234567,62.180431202521866
404.96538783067757,256.6029654996419,127.09688841413953,135.1667645958452,22.46060025295882,751.8896053009596,662.4353036277984,126.29782698657694,71.18020593195178
168.19382412845914,59.18683603396744,159.79704099694823,193.6935669206302,9.73691575528764,804.7221001129755,608.244519439211,125.86506613324151,17.05869725920855
276.7078162140566,120.6209805960122,156.62032114822958,200.0839384457953,9.226212936511018,1135.7235142779405,611.4809441434969,5.369003097386648,36.34111755609209
207.4948832029475,146.8928529345942,84.30353085459224,127.97808930050518,2.6896677583950463,787.2978092459081,805.4743032729741,67.99150489059762,33.40316511523539
252.4337341531663,150.95282716903816,60.296824050078214,191.3827865638242,10.16087142900723,880.7248776659663,802.2024268226567,174.35883037042387,27.66719651413607
326.7501315391629,40.98289773217928,65.3586679519274,215.89719705271807,11.073317889293342,1070.8116174683496,706.798239014153,65.70827579508678,28.087991443839407
393.9815529718634,138.40581952178638,197.98813622642837,184.51987850174325,15.78886194690427,927.9810551658445,860.0455564262161,68.81826682275353,66.21094954554864
148.38791645488445,181.8809549692347,81.84642172214292,179.17161164861176,13.316673630774808,993.8937878032638,703.8994936311174,222.76836106824345,27.167925371158667
159.33198839086737,255.09128128977738,151.0932812849945,200.91991499933727,22.329813431990292,1089.57916977172,723.5543922832555,105.32195479606575,35.26919729996862
243.02750563311892,204.4317202950319,16.5484180180542,169.19459411129745,14.489068081207783,755.0126999930131,594.7741341848924,133.9684873463123,31.629141207740304
391.76517945981476,145.37007118320477,85.91300636257071,197.5519443367068,26.899588923759957,916.4975931637114,641.7514487786709,134.14765650899568,48.910493210708985
472.76972666857625,333.0074532288777,65.77435102527616,237.49821776097644,16.985002782225084,849.3291826366634,756.9736648621281,87.6991997332931,58.68198411274762
344.3267170209605,214.71200042079397,32.04264967272896,228.71635544089048,18.807048852808713,985.0479690212222,779.2777262417629,121.02923131941311,32.814718386790894
476.25018953573306,349.94992725024326,4.774707264324851,213.9554912964862,22.309237753690716,924.4813167601911,670.0004902457416,82.21377444459124,61.96579231504469
270.5589613387834,311.3881119297002,50.38972011427079,231.06621897677752,21.60568900307376,857.2925223029215,905.8243699927564,154.8722825957285,40.50071051819549
240.75309893785033,241.83177048341605,158.66433018260477,158.76825507148493,29.892237792432628,796.4873445893069,810.2992259651196,77.99516764793458,53.93098255695126
257.1679279091552,322.85354485746933,59.49834702790551,215.5574404895982,23.69635861799918,771.2871731136198,871.191598334186,46.326312463216645,37.378630759023046
176.93384119183338,355.85504444447906,174.60350485142152,157.73595364450745,30.57247155761679,1032.8103281983215,721.3505514320469,282.38885411324065,61.40138943208955
465.15133391182803,79.29493884012786,115.7695376292965,186.05987979191755,10.943617649219558,1069.454942533885,821.8434537450837,324.2779806834205,54.262541918969816
250.33783051047504,248.08929064546567,160.9471380346189,182.4611219433824,31.134026910549974,1050.6373355784986,673.6760335510647,328.6717340372266,50.44930882056756
343.93809297880404,329.8417607514273,199.87251843849006,126.97710327985098,19.166881458711465,1002.0972912511638,743.8393887074385,86.66547097183386,76.95092656824548
355.4055430316688,6.246657445911191,128.11264620681013,192.86826476828406,9.916996834296235,981.5671345305652,824.032630902968,292.9491052347707,40.94146574663548
330.4314800160315,287.0165497551978,68.17592154134377,184.61784073491805,4.411090866691698,886.5689453945599,705.169427677846,161.1372851170003,43.14136397118093
103.17737228355246,32.095659010871735,62.004888727054166,186.4145118482275,16.560622777757178,987.132993234066,683.8686572161857,93.65117714346113,8.396264274516481
534.8952936458752,329.0429927828316,194.53752870611092,125.01293574194679,30.804506224354355,759.3470566203049,797.5230595934913,66.76552903113534,98.00146515517494
498.5396101397851,219.71280105209104,142.9134991158343,168.14862116292252,26.92873744354197,957.193896933529,843.1794871084282,25.65524567823782,79.2168753446582
192.94450720399013,58.182928445401764,100.50059121998127,174.31973050755718,23.893881095570556,961.8114198000455,899.5816529142774,183.15188502460666,32.00712794764004
230.11036280308207,14.148250158008178,42.815232600279394,213.77767786945452,1.7421379984949894,924.4708028508003,901.992615733704,230.78525162233163,12.442717621368972
329.7644470457477,297.18791267566337,97.9791164261506,213.544247880941,24.755233782419367,1059.0742776595,667.5067431193145,281.207402307728,49.83107456323329
497.03718122537373,50.077606799179414,152.42798440155994,169.08822169777147,22.008280938436798,869.4679841946297,618.8365222596383,274.24893341152443,63.24595738728432
532.8303275913347,337.29535321100906,194.94335310594244,171.86224706141297,26.80132099033937,848.7062912268132,838.6486847656041,302.7204185940095,84.73802394191124
214.80342409948838,32.62062715538984,134.56196357706062,210.55938845628114,3.3563780130948047,754.478266292039,972.0635302851124,84.1243110305325,19.45378478889256
349.1892608010544,300.8342756817704,4.927152737385421,173.86900693546843,12.60580571274896,846.8709477070065,962.2925476117664,283.7754577675865,47.97122737551844
455.4522836520845,152.04818301975305,93.03482834951431,197.4295791824452,10.78911563749455,867.3530392467287,900.1160279716028,67.00212981118837,51.53083670827141
274.73408363131534,313.31198971305076,165.53544271074875,154.6875855199492,24.710373887742463,746.5207373072683,682.635733313768,236.920500572494,63.76113512101829
422.209989699916,275.91815279989333,102.10349109386769,127.78255053782708,24.317280132793677,1030.4478705961478,685.1798199332112,310.64951628007765,76.76626367523544
172.5482283199961,306.1847393673122,68.82148257530977,208.4799293848103,16.00059965813584,722.8384731549338,816.2196634554692,1.9237495697329452,26.476594543277592
365.1059727111124,168.81691117527646,172.22098666239157,205.27111473852887,11.63887543017239,1104.1628770544116,694.1311247153739,361.7747907237126,53.07028887871441
481.2486327368299,256.24282570560297,115.51837713761692,131.50411204040708,3.307278365627731,753.0832150842073,852.999060685628,12.408143646359076,74.74755092342647
532.7824648311573,114.40166577586457,100.87825008503992,124.07834392247712,4.853665742762523,810.5957481670639,923.6446016597125,235.26587975257337,71.30724227925761
136.76221618557088,16.935203145016988,97.25755028695573,121.30910670823774,0.3347689559650675,782.8771773101129,709.6098743893551,52.394889447715,18.31592212549869
289.6161063190158,83.43163979660355,136.29881072197742,137.36638950148915,24.78743203075379,986.939922911052,952.4165621280254,364.28013876208325,60.09746950875579
191.58977248133533,0.48882843878606563,91.05655211938006,147.7045937787292,29.454901334099254,1140.6946312404168,764.8354437837963,33.398856844686414,34.366927376695244
299.3787828472058,130.32710799987652,113.42396642132742,228.9840892355724,1.066469772258877,1072.466363996497,768.2390135696642,358.88661888897803,27.417726646974877
341.9204448114381,177.28455247726814,57.70309732819459,175.60147731960996,25.446806243464778,737.8926093775092,858.4180477767188,149.76076075556048,49.12888096983218
142.8770991419815,6.967144459101521,34.3730728884517,203.17453325557955,8.836631500971073,756.6532530780449,915.2769049246571,67.35378843022244,2.2463359497123285
232.0250196605376,2.7750036662943938,164.0106581444043,243.1881257489257,16.475122103381242,942.3578610377504,879.0658767341952,93.81896705174583,27.585013487610397
508.2818971866406,246.44042106719783,63.83951160639296,176.694335403697,22.18079973105095,1048.8052776967484,807.3273032464234,212.24023855565972,68.02033920583777
351.2236343664256,36.05646723198317,25.132918498073465,221.66815292621925,10.720065658103444,1019.3040376573003,926.2390931706093,9.342174386119126,21.8810625524199
302.34645491534206,26.510536735213496,36.85240636307552,169.64974587326856,31.436562091238994,930.9581486418485,970.4911509843511,320.82411185955726,44.77578341215564
432.0443839695742,177.91974493449968,82.53240136196402,214.42499127139462,31.53926781442587,719.2080535131385,964.4519057894681,126.56612287713384,53.97495692801671
426.93562250681236,257.81919213951096,57.08537705933525,154.2742046116051,21.50539889373043,1138.8673137019246,714.9135954376424,91.28239178929799,71.12968110634628
123.27761638578973,350.8023206692338,139.01654554495323,232.86618129871226,31.479165091482372,1040.4888878352028,747.3707068677784,164.69143601069425,34.07619232195661
412.4094592039228,106.04763075912335,69.98017505057483,127.5765510915557,3.765682221137048,975.3006197560394,901.4775023783436,55.45010349600919,63.059969982559274
469.5885863386266,42.18895265957627,117.17000422454169,177.99166602433695,0.38629790761801175,1019.0038528621678,871.4651847124017,327.202301240399,45.52514162247231
174.6807932826458,24.60463367034707,33.422113190791734,245.5634600706736,27.245500872139743,968.6674905149334,870.4992945753186,362.14237297069076,20.159772924207815
444.0770968439813,74.49634007500273,27.317028410918766,139.11036523111767,22.158585481757505,1014.9316109242059,908.9866968704166,141.76275111512413,61.69186049571136
227.50303812734666,35.91962188246084,181.26214694161575,133.7603751824829,9.98457138444492,852.148771808303,874.7027562203696,23.10582844314949,42.30183090363132
236.2337519583461,1.2149857429327988,172.91723680955718,162.81771222014456,16.787979465592418,1062.0398911468255,703.861640338914,361.64452409501007,38.06255662393605
393.38452182316115,102.34145548545642,179.54683711423368,138.14333654490954,12.748210319485437,737.801376230936,818.9230900861517,299.23787537193886,64.29626347371175
150.7897711641795,58.950271236996045,98.68618870057544,206.39834241299434,14.512214755698505,919.1648823894138,729.3889783698926,225.92787147961627,13.429803966743343
393.21413257584294,6.551714852151949,14.08741132965503,198.4184809274253,18.238904506132368,1126.7137479744401,713.1065016272296,309.7832075155164,38.72288924077565
490.8812751921855,127.31288205752895,62.037438333456365,187.2961781329343,16.530116521501174,957.3919300261616,717.6861904225382,251.3375429510691,53.608863705761415
406.98433548710796,296.50376753001643,176.28039885240747,243.2575121363861,19.666685975958703,804.9559362139355,752.7052073824894,237.4825376671817,52.39424826834802
294.86360997944917,109.0144839854915,84.50083443440117,160.81201575264316,10.63461571573147,945.5804593827503,762.2621106176243,45.07473118877238,39.04428476157074
293.9379003572244,254.9258054011967,65.37347549863111,176.94942879999792,17.99145602278459,816.7398428717089,708.3431866037752,302.8992692047645,45.93086422867524
437.11208971481625,261.61584620699375,59.09937601040656,179.3780065977577,27.619166650577352,852.9072866467311,850.1421202093861,324.81291100115044,62.68922738478513
349.7511965369367,9.174770466867889,109.8886951315841,209.8395447238205,11.568394821307269,708.054498844168,900.2620562527466,247.13569984943157,39.35352747749913
139.1880234780161,345.2808519533151,90.45544213594529,149.64693590517226,8.992197774700319,1095.2475922575732,815.6266568317768,12.005118387732123,38.75264776299476
357.2099364832952,49.90437208341392,74.97792260078353,216.19722854353614,15.643511001486416,765.9150231074559,856.9433721901908,168.62245893187867,40.64100955237268
458.9015418673134,257.569931160005,84.6087116103926,144.34955673117943,10.264914560506174,1054.216963574999,679.8727086167032,349.58547403218535,63.712948550947736
249.63507595005316,136.22008544795426,53.332939758624455,244.10755162567116,28.909749051882486,1035.3059071308753,867.9560218706797,325.3009171363104,36.981707109516364
508.2785418540206,311.6918928466719,38.36456630515095,241.00628488068114,19.415974926119166,716.4614855399224,989.0151661865862,312.90870477309244,61.64014852984002
430.81404615030755,357.1910092041208,40.36966596872045,171.34023933628055,23.727345723030574,715.9059486085579,733.911387950328,193.90224402510836,69.0800106349788
353.43995541568444,69.40294528144477,7.668882390387322,231.861255151235,0.9698020945487329,857.76603455404,672.6079077970379,60.43671251199351,11.877979673290561
431.22006709129823,294.18456687927795,189.12078282248302,170.6831709206039,3.137854287029448,853.7599704278573,710.0062994488028,146.64553147672416,60.95146919183962
136.6672448033339,181.47555818100793,191.30079620732118,189.1915833298076,12.902245496970444,935.9699897917181,683.369720687627,283.6670589368845,27.306846278777503
478.4124151481078,346.58975207759465,20.57718389017078,215.20872835268545,13.350298616658371,759.2952350298415,822.172706219304,302.91941515732134,54.89487229340191
461.81880158184435,236.25395007853544,14.762601076873416,216.58425545764237,2.107827383522949,942.682325441209,970.3851138272286,344.881953739741,48.44986895673994
500.5237869092715,212.97240669102106,83.25332217451462,232.6186337153683,25.423818426155215,1048.2356282122287,615.9492700612177,178.14517599219738,59.89091059294931
158.34046450910844,82.39891768954968,152.7889017019281,179.1827466316775,18.041916093699776,1039.0530232349174,924.7824309535249,240.4198562096606,36.284221171460935
137.81967814716552,258.0133230875844,165.2071938270598,195.81176177516176,15.978197653858007,1066.0490847125063,737.8424497868738,55.0926803356599,36.393618867652606
162.62602087833633,103.46426205510184,4.277939698399003,192.80594426567245,21.615540530130037,1008.8262237227352,734.0220479384662,229.41509630759867,23.63372496036396
276.9278750250264,303.6273419739421,56.66047548162092,184.7015933903999,22.168418370361433,833.1753118855589,742.398351810086,200.6924071100108,45.27458088481905
287.84640515347445,350.83765361631345,107.06124888255262,208.52867521792396,10.587697830520202,1072.6745454192717,836.0916538249819,140.84998345484973,45.130933534204296
348.25164988413667,2.7976803510597597,27.019124581027775,153.70763524380848,15.234442080674633,977.0594239810882,654.7241864570217,37.992231937015234,39.16196430614654
155.5426747390372,342.71327639975306,193.99796957201673,129.2274969943432,18.59702674630803,824.2283751448737,959.5901655909121,27.747361523238425,60.95055800673235
190.21298160504045,128.6872452459234,50.258962760552976,186.35613606401654,0.1421132879530873,868.8175180998584,746.6595944632595,162.453005813423,12.245215325198807
457.50022454840143,175.30532894420116,106.27446516999073,174.97414334773862,4.522165131914644,934.6538781337224,879.9023785981026,187.3372385222524,58.254097958958305
306.97855743685625,331.7466994175924,21.93074590160682,187.4261421679421,12.476379257864778,720.5384812707395,984.5618618077624,32.42253023615672,52.663626267349855
455.8769357538213,278.56881024516724,67.78119948775816,198.22543189397476,1.4343480061538756,1089.6708510873982,836.5204249276617,99.41264394609192,54.281510037844264
105.25275380254051,87.31687323155585,24.622251431021237,166.9808947187824,1.7387838893186398,884.9634383830977,925.0159524859895,265.01154546028795,15.393552361976806
343.5976139802936,34.770115008336276,182.36936614019115,159.6785965142954,16.467754328872882,871.4714462191334,680.6259700641779,286.7113487824417,49.29900880756535
510.186280857585,302.0002157604217,189.9723160277452,206.14097026387412,19.63876032082681,793.0255091779725,637.0206969765932,263.8179969760884,76.08826774176684
356.9928511058911,268.1945875578907,108.26410720366462,171.46107150733656,7.759638865014832,918.9742113807673,749.8682220540629,102.88161734963313,53.882158029070055
192.2699286210301,308.1438529203916,69.96960607238071,225.97492475028707,28.66688098354567,813.5313957335467,730.1473116236192,353.26433948022833,30.938714684523628
416.3778122784462,137.87083689200165,64.69831828446269,217.04653895299583,25.892600053112396,1071.6382299712297,639.9163694323606,120.28106279825192,50.21611303018035
