relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_dist,heating_load
0.8332692447903353,788.5427750501821,386.0783556250958,176.81844868767,3.8241891906797854,5,0.135722106923827,4,81.22492925654034
0.6367221485791992,680.6491559752274,317.67111050076284,185.9465379625599,6.11934522386681,4,0.2023726617278234,4,73.82471494171998
0.8387161466845178,719.3153422198063,359.48480772848717,122.87226209676604,6.700920323469957,2,0.06476920265288548,4,79.22710642325272
0.681388684527425,785.714818066125,261.3843063226456,152.568236855709,5.019073404480656,4,0.2632408872225968,0,71.68124847362135
0.6434185734747007,722.4281584881392,351.9918741820323,160.5500751123485,4.405490747544043,4,0.3990997556040803,2,78.69095147067321
0.9615987934112,559.3464786167929,322.4781569034348,150.93809564914105,5.020411616523134,5,0.18069579039257755,4,81.40333194453866
0.9676275319068414,683.9287778890431,345.60335143459383,123.59300630349253,6.032067362475003,5,0.14189142269208507,5,84.21284186281159
0.911023045321926,692.8742236365597,273.8144366282441,156.43899386816918,3.5316895655312983,4,0.16028166673378666,0,74.14696747379986
0.7296609569024134,639.1944173629015,371.37384725792725,193.06737977087812,5.56308896319644,5,0.04605847135808046,1,74.25383596864413
0.6551619610422982,731.0146052736685,392.96969879866367,118.07859501479142,5.646520897105827,3,0.3533094405704895,4,82.3878086178513
0.8663238895443764,789.2039023420904,282.170875715568,119.08984655252985,5.731908864135774,5,0.1659302622085408,4,81.0984780486448
0.7784548977462564,786.6171427945923,261.41504627170775,149.36353492491725,4.34707727993307,5,0.15490976456993655,0,72.78259055657215
0.6639337645441203,647.0467751928148,249.05401750694668,214.07525970598647,5.999184531823444,5,0.26387610917218973,2,76.92980941215485
0.7982636876400573,547.791985477182,355.0981123260201,183.96013430120126,3.8198702021612174,5,0.17681336837244943,5,79.65346224029814
0.6323798676014786,804.0433124949263,349.1166271892259,185.07336272315027,4.197446177633803,2,0.2592933875231384,1,73.41007123651015
0.9473553447483616,761.1360374151046,338.758606280463,150.1516789898746,6.571145163290687,2,0.024578516052315005,4,78.02252263658363
0.7131607933760061,551.1508282737605,284.7789269838898,175.70110223074136,6.085531027542983,2,0.325489337488891,2,76.98779691023995
0.8585080223674335,785.2275134895075,312.04037829779577,111.3669630390587,3.5481094390397083,4,0.37620158115176106,5,80.55418919276596
0.732215987392188,770.2495304462657,346.95269148442867,180.37958911665203,4.369316911294301,4,0.2595061544637544,5,82.27273622843879
0.8072244876240119,667.0383887950652,330.19551629434756,210.9398859702801,4.250422690476076,3,0.38182637154352433,1,80.82949871832425
0.8168157005635807,688.3349781090092,414.40521671685315,177.7862248850163,4.447822148129404,2,0.06057292574798532,3,75.1589152052826
0.6865476039891897,631.8067949378183,268.39941756347974,206.57526992966456,4.366459195979602,4,0.1909664757921415,5,73.28434464631428
0.969050465995241,530.5999218136772,364.2172910191623,190.06802936513685,3.7188420350999603,5,0.2407226935781789,3,79.84958575751178
0.8990478164100012,613.0479890438949,314.3406687298861,123.54156540850686,5.106291808088871,5,0.2326946589684747,5,82.72310799040713
0.958219618963108,750.5389138878154,318.43623395974294,209.74547712826404,6.064567161751578,2,0.1605847116356173,1,77.63595025999001
0.9421378461539536,515.8618147633532,368.06801681037723,117.57543384022418,5.623561036511028,3,0.13523376374650456,0,79.82838130311299
0.8352439923719907,612.5487564771964,363.7527999521294,169.11991384839095,5.855050840093279,3,0.05072960902016752,1,76.52050061484597
0.9518747246083221,631.5615959157374,415.0004029199253,125.92061789822871,3.784022124876837,5,0.1566969802249113,1,80.27788977141576
0.651857300738691,672.4943072637493,267.01962064138246,111.54065383308217,6.830217485618755,3,0.06506432604219406,0,70.15759462030219
0.6905538304708922,784.9375512253516,262.8548048693845,156.7792771790722,6.434721418450587,2,0.29374627059688735,0,76.1745307988701
0.6362818240077937,616.3257223435926,369.2241071375791,142.77823801887072,6.3178161147348195,5,0.08353237419783599,2,78.59036877657984
0.7371189190747751,616.504241357491,344.19335626659915,163.83155444118574,6.380443317646186,4,0.023426122113813543,5,78.88238286206874
0.7599238242882135,731.3253669442661,292.0185543150067,173.88628751248422,6.764486778464665,4,0.22094645512689373,2,80.3475994446412
0.7176856514386025,647.4520746216033,258.6204217816112,115.07223272206144,5.404888881397942,3,0.23809189308776066,0,69.0792332324166
0.9183455032946946,580.5338179443547,259.69038980578785,123.81111328739296,4.200987062536691,5,0.3487652245122022,3,77.17107673836065
0.7484311976096921,647.5172177430119,398.3537350048963,171.8403242086594,5.658742627483894,5,0.23079264496707275,3,83.24229697156328
0.7211364234874571,555.9119639916612,277.9052461892644,148.08420068728557,6.100085227837786,4,0.13819234148937828,1,74.1572168145749
0.8153705899369694,566.3577740328296,300.4582229028118,190.64137700232664,6.082710876739089,5,0.3212047526105282,4,82.08949587032124
0.6707327209909145,661.0201251854071,283.87157298192847,182.16515425726135,5.32507158458408,5,0.21611155727496845,1,73.66878846609612
0.9087909130714542,637.664082154337,305.88186645017726,203.4778810196372,3.739605517667523,5,0.0317121138524767,1,76.38482516605588
0.6468382317247174,783.4646949140215,256.90618903095503,186.5973341402821,4.798895284505448,3,0.22634022412529867,4,72.39636686737587
0.9752792971761862,621.0438063402901,334.01875414076835,157.64990128226384,6.722683129621751,5,0.363207418168665,5,89.32604767253723
0.8980081169467966,685.1929749817448,256.59555465606485,184.44457011898618,5.545571184150991,2,0.15852505019928823,0,74.93832190400883
0.6915376453523021,700.385700648342,382.261141091535,140.6107744616599,5.384161801394997,3,0.11853032075992004,3,75.87919551320824
0.6219879621644968,518.3497702369701,285.08162204763926,144.02106324029796,4.440987300337677,5,0.05738778280720802,1,62.795230156835984
0.9135661142437403,709.5799873729129,337.6120433546736,197.23561388126745,4.7895712197080265,5,0.06057820877414293,4,81.36786242834735
0.8744686437851421,566.8425742597069,395.93356351679006,159.46775168327443,6.633711312036093,2,0.17310859373672757,2,80.24489065389673
0.8824425804947554,797.0546733360197,356.6254687915938,198.27143254214837,5.832620666343924,3,0.23827192966461183,1,83.62531120476025
0.8976573248069404,558.2068419594152,336.402260393554,200.9220666969277,6.255854593633165,4,0.0322461620678407,3,78.05535428073685
0.6466560746242725,636.399492375745,300.6232386592869,204.79624772715653,5.090208980736793,4,0.3758274356100663,0,77.46050950241533
0.7490476622759381,539.5928024151212,302.10982808948097,211.3090347514931,5.705865268096552,3,0.3020534469780784,1,72.78947193468962
0.6617128614290467,807.5810300427086,359.81701281648964,157.76612056159092,4.369342630601226,5,0.2346495673134651,1,76.89096606750492
0.9307172333152136,662.1453330373853,415.49490044943025,145.40506671990556,5.969112905992202,5,0.33137546837559634,5,93.89093099515347
0.8443873256579209,689.5431950920929,358.50542105916844,174.43741181200107,4.99660466796168,4,0.03207470272484532,4,79.52316569710561
0.7391232889469537,534.2204843521977,340.65985607895925,151.17175968399843,5.04890930185161,4,0.19073555109324977,2,73.06472523784281
0.6428810061029685,734.9883782973583,370.3065625060307,176.51842688972567,5.772628136019086,4,0.2520372507446654,2,81.94058459420745
0.7319536358176384,576.2122443701022,324.78276250665766,188.04084135648168,6.776982175141243,2,0.3314611624473157,0,77.71878401513051
0.737065995929629,778.5279610955698,255.31441175603467,186.1466532887581,3.7240222131301732,4,0.3133878240197071,3,74.04892869110364
0.882658224201703,574.8110543017101,341.4339039230615,151.54445579396838,6.386601330714527,2,0.11082769988535986,0,75.40378576472816
0.8495206896878768,570.562189875118,409.2327362926727,128.6463372372875,4.523340886442676,3,0.37635206782368175,1,82.90369013977632
0.9393965873274776,525.2456023473399,275.0644546143386,157.71585956545837,5.053718090772323,5,0.04973833657234814,1,74.80155520048412
0.7899973730583018,653.2876818623398,363.33583877574415,125.97100438503044,3.5766966507125315,4,0.3500534474484609,2,79.45293486597207
0.6630539285377886,680.5632931792093,279.46012760502816,208.3831981290149,4.553661272420095,5,0.38837609984184746,3,78.27184336561825
0.8767681234002782,533.8183399919355,336.8944478871334,148.38299004634877,5.259209349205457,5,0.07086140928905023,4,78.91050445992217
0.8938826175020831,742.5051193083332,261.5800111144124,127.27918713137144,3.6966162707160364,4,0.2888264256815141,3,74.43585824447553
0.8220597911250186,647.7669174159201,322.23861556827876,113.05561552960903,5.218835052841078,4,0.016114207511199387,1,71.47799849219194
0.897548184783642,668.6707391823086,374.6820109055347,181.45191808808488,6.744887201004495,3,0.162169130055662,4,86.53637510468997
0.7977664146911807,644.084247599839,304.6085164069854,180.46848049938544,3.8688762633773184,2,0.2065133196790696,3,73.69516414247151
0.8081838185775179,632.3243398973458,359.0323607495579,147.8016093655874,6.175542548264265,2,0.23225809036385364,3,79.11949939604851
0.7739147666090779,679.034257404616,381.41966827543854,118.15623574545353,4.933848686815974,5,0.3743748992994238,4,81.90390235782573
0.6291508856278742,560.1406323036294,404.0109960407261,155.41158566219934,5.793108000835183,4,0.2689002749176779,1,79.923644807076
0.6588409137175896,567.9868703656097,285.2411170382103,144.56172883073913,4.410828092948303,3,0.1925111804876948,3,65.98706270081618
0.6313145068472243,767.8649725779741,313.4826795612963,184.90255053078477,4.058222918894754,3,0.3238700145063558,4,75.46531832247081
0.8491077480549609,792.657945867288,271.1393462861666,177.0371622521591,4.061619149949292,3,0.3802131283817636,5,82.49290828703963
0.7331681531874776,624.2529389862474,415.21092062016135,150.44645853377878,3.746721809751006,3,0.008826459472916338,5,74.0829900542243
0.803085448819293,594.0989339042048,403.98066599901665,134.27265410661266,4.149763467154351,3,0.3930085089024155,1,77.46461639835574
0.9467239306133934,703.8358657122707,337.60264784311596,219.180965268654,5.8247678474613895,2,0.03445285562547214,4,79.14834906115966
0.709745202493595,634.6678463028403,389.40870998555624,160.30367873687166,6.585917141452278,2,0.3257547117075046,5,83.39545383330253
0.7677378522928267,521.9635885641414,334.34429310215523,186.13223449477113,6.349439899569067,2,0.112133901020565,4,72.96904479970249
0.8919984098754975,560.4088636256599,351.94494549247327,125.74596467551427,5.897970084560694,4,0.052871863101548705,3,77.84400274016481
0.702367339576984,724.9958352811349,260.28484010789685,163.7862643874486,3.8865115219388593,5,0.17594225588553397,1,69.27537618092946
0.6477127675383655,708.2236389215846,374.5288771152026,113.28592336560857,4.5121560620358245,3,0.25758263177904545,5,76.02146390432425
0.7243105230489565,522.4662217960241,266.90286244344276,165.9764267496271,4.5843240636286415,4,0.15238073800939,3,70.10180115044953
0.6780396634114416,579.7598156082871,386.6705985883086,216.53291913472668,4.3748493123916745,3,0.021826163313079586,0,69.06616338222904
0.9546911548433263,582.435990196893,379.11781703547115,152.60879010668447,5.302519808984031,2,0.23978445586348665,0,80.71737233503106
0.9109233366431901,712.0364666180262,366.54971566292045,114.54931038638401,5.374438352078855,4,0.36096131044426993,1,84.04356307592236
0.8480253523437524,520.294898099783,251.2015052599967,113.66287594885762,4.749100913098886,2,0.1532861463789007,5,68.75022137427507
0.9337258124675784,545.1079231034647,296.98651304462385,153.02554028414235,4.738262055577526,3,0.08653311105233082,5,76.16114336435463
0.9093219476836811,749.6753290997177,290.12380573970955,127.89274924506714,6.399944592671284,3,0.17703093837312617,5,82.66224343398889
0.6871652211989729,566.9921306439741,306.7633938813655,112.8245686201825,6.2625249691189,5,0.01934508441951235,4,68.59925535133148
0.9413212394563919,706.4073557084512,260.0307310699983,193.622550938007,4.5772854108826095,3,0.32819503379210996,3,81.11807827273348
0.8141632070896343,584.5257376277376,405.68826664982726,160.80216172922843,6.698259553556408,2,0.33053632438007474,5,89.58608731101289
0.9106784558590625,543.7357694712475,339.97708428217254,142.13923610998518,6.8348525595087715,3,0.2352001853718514,3,85.65702913632305
0.9425928679724576,585.9926241538395,297.39741927785104,209.484170927567,4.643598897105143,5,0.1412411555753558,1,78.13032411879587
0.734481250989871,726.8464779655637,313.0823301782396,123.05432036210794,4.740487320775692,5,0.3199133457783134,5,77.93730528612862
0.6596186928299637,766.074761623248,321.6952356965793,215.64005089232393,5.269719536976856,2,0.2218748099153469,1,76.09695527803967
0.702056658515099,758.5846401826955,348.00192817134587,144.86483059085316,6.793922843867858,4,0.3303729234200065,5,83.53303665531735
0.7737588039054523,631.2719577078258,333.43902184994937,208.1965048720321,6.567118015998091,3,0.25258351703320825,0,79.38667047063849
0.9144853157320976,710.91703015177,402.6757234062726,176.72445213186063,3.858987869042564,5,0.31376218928511895,2,86.39534661341324
0.9298630099722835,574.7653828522514,330.2292373183499,201.39448641149897,4.874557601449957,3,0.23942519728710399,1,77.5094920639557
0.6225027669912286,600.685432696738,415.1550995421981,218.73745124395367,5.436799164124201,3,0.1656564272862665,5,76.81162206575041
0.8038690289279237,778.0227306452092,391.0193802532839,142.04669951951672,5.26096365393039,4,0.383178343970455,2,87.2824434321689
0.7702679611335604,518.3225655121564,280.7595532122831,216.21518726618712,4.178520737779125,5,0.2164455299515379,1,76.95349441670199
0.6999588117694628,539.6395080712136,404.5970793114316,153.19037891299183,6.505858699088542,3,0.24203580741621536,4,84.2383141044742
0.6631515322401258,575.618559012932,264.95683723735914,152.7526874972457,5.86929274048893,5,0.0881950557658997,5,73.17994609197024
0.741541461705306,522.300467938903,385.1926250062394,147.77767824405925,6.432679311981312,2,0.2502603157709106,4,82.34925611810316
0.9594474934085069,567.8420179164004,310.27689483123345,169.94018871007125,6.505674977723153,2,0.22864305979317756,0,80.78288400773683
0.7363530555274719,685.9142189250895,395.57259595632945,127.2444910104282,6.119245487830089,3,0.07393535917880999,5,79.39639833177459
0.8067646238276118,638.3988178741944,393.87172235342774,171.29669126072073,5.037237104374011,5,0.023834838941257486,0,78.10638145965675
0.873086825202264,776.9454830566306,383.21620612017205,169.97295556820293,5.636913642553986,3,0.24174372788590845,2,81.37215505013188
0.7509066568565458,754.8284071511016,380.490219826661,194.24967483968692,4.061278921419101,5,0.30547690774012826,1,82.13437283199596
0.9698415497795458,614.9943013991756,297.252472355314,202.1599083036188,5.857758961162177,5,0.2093605483688033,3,82.7402310124775
0.9664810261791601,590.7704894288,258.87765704328973,158.80865887194474,4.127386395087482,4,0.09070905012785829,0,71.03768615313513
0.7106416264971311,626.1295680011765,314.11110065822515,143.58224074100218,5.928823566785549,4,0.266608790677214,3,77.15145052869356
0.7990094621212588,688.0467130993535,274.75945432018625,138.84167242920967,4.30359356263889,4,0.0320422906438409,3,70.32468261893449
0.728316191534037,593.3107104019256,364.1841117467722,131.70727799671212,3.91142955052577,3,0.17673348192078187,1,70.44812221166872
0.7225425779758883,697.9997789076454,304.35610310123025,116.60564593744249,4.078495715500351,4,0.06534670335936808,2,67.70371657860542
0.6332793010476317,634.8670257442247,412.3171494474754,148.00488966652716,3.506972473266746,4,0.07378362042395335,1,69.64098717392733
0.8394431602327629,676.8018711704822,354.9267112647244,140.04480805741886,6.015588662487356,2,0.08091757966328146,5,79.38612373184117
0.8009644483623901,642.7211995657831,386.05541666329293,216.79751679177141,6.063403671704327,5,0.15468282281759116,0,82.05565303933574
0.6385323504499961,601.0729333053238,267.727981375227,171.73739809406734,5.302266724696408,5,0.020460082248159053,3,67.29689419869914
0.7203127271251801,793.3452722468741,392.8354837097548,148.53729355311344,4.064769803693843,4,0.15911737637163928,1,75.81284194816867
0.9469757189479953,739.0001034829697,403.2528581730471,174.246553009555,3.792440181287414,5,0.20468297884588035,1,83.18680544971569
0.7062422806401101,555.6932736753371,328.5311190774475,125.59643632336292,3.5669513825305046,2,0.19331771398653008,1,71.33145848235918
0.6721621539528403,769.8295849139863,348.9723788242926,159.20582334954287,4.080118619378273,2,0.15311364016121623,0,68.28931190649577
0.7962029936999226,657.804772285357,376.1648808548637,179.2923339366723,6.6179943724410135,4,0.335658643228301,2,87.87467313927777
0.9748341634798162,777.4983547068629,274.98482457516076,164.15098595511776,4.345378945955886,2,0.05813067696820165,1,72.89167725670418
0.7071398977441401,749.6574452485106,331.19008211348034,154.54611277213925,4.739949645260255,5,0.2022786975125496,0,74.0607346999254
0.8619687970661163,639.5127703139547,313.37070926295166,219.8217848761917,3.868709195684666,3,0.02481656678262172,3,74.49105394637755
0.8941830615183384,521.1059766461145,270.1031396558257,207.3047025269192,4.278264566618596,5,0.0284622715511639,5,73.59261885393522
0.7055495158372639,593.4911436591741,308.0321534229976,178.98050688707826,5.317285997730718,3,0.22954633987083853,4,74.38488344800136
0.8821578855002694,673.7404591102949,256.69155105961215,173.02385407034666,5.627134390834784,4,0.2264073699551284,0,72.87124331415114
0.7524019277789311,700.7425966288873,249.42674204183703,178.6778179006604,4.358733099581738,3,0.3512134051377828,4,76.0564529785788
0.8476300990136886,590.3189795173614,268.1810185900521,132.44465988742326,3.7020625572879102,2,0.2231494702640293,1,69.30710660436303
0.8480706958739221,555.4706857774103,410.17424163754333,153.81393619489114,4.868615041945896,5,0.3839164081619401,1,83.8748260064356
0.8128788862669131,759.969489618994,339.2443154059954,114.60041350122165,4.319711798242169,3,0.01947793935997191,0,68.15063992206477
0.652504317219587,803.9142411268443,410.6385006377772,162.67895063292264,4.268438731304307,5,0.03920307391229643,4,78.12870684486253
0.9207088984121257,669.0529135969896,319.17338613361767,170.11846038133237,6.859519809497094,4,0.017626344628152556,1,74.21405403857594
0.7354808233898249,564.9737100394012,298.476466824122,135.35940840537887,5.657051700740034,4,0.07411074013341601,3,72.28580249246573
0.6871466637439475,594.5583539966944,331.8033294771019,216.5341803999979,5.449074551102336,2,0.21650804437667126,2,74.54534315770069
0.634679050959715,519.9068589049552,320.3762546005441,210.51737085583093,4.955212862331627,4,0.2582288725709712,2,75.48226695103209
0.832721459547767,783.3038491287866,263.12149335088907,189.86629170901364,5.001305167005505,3,0.01823406317946752,1,69.81072007774523
0.8639231702632216,549.1188183697014,354.90171296937035,169.05587582138122,5.393167513433283,4,0.3783883559382397,4,85.72844860970078
0.6259716184140283,683.9958438011905,282.0505483003963,206.16409985115726,5.937504324626375,2,0.33686615066015246,5,75.89631294503457
0.8043535009877412,595.0722348820386,351.2593342649778,124.65442090653679,5.9575113366364025,5,0.11864499286283725,1,77.37658516245183
0.7015384790712577,677.4283327396432,356.5094873462833,197.4037048188061,4.100928676969073,5,0.030875012090587184,5,75.03050178501618
0.852262204547402,706.017594175448,271.0722623115631,124.01149473984502,5.250394632268194,4,0.0679548292876229,5,74.14066678235548
0.682771914441797,758.4440902899173,255.5214610494796,197.81172554607195,4.941853332619357,3,0.05077776550198907,4,69.88595124272207
0.8687375857168878,575.1878538976173,378.9006120107374,140.6533743997121,6.546844381942845,2,0.04931351171957874,5,76.8554122998169
0.7592247246681935,517.7327736255933,323.8557726764384,206.94923655725535,5.709966224264317,3,0.2074246754662936,3,75.6177958060031
0.9572227959452244,554.7443752402294,254.9750909291891,214.33064084425013,5.363764232455936,2,0.09833897699736012,4,72.76659024606522
0.6695075398925575,779.1054807033429,415.61957339461503,126.654755626914,3.903881247626211,4,0.14325588661165778,1,74.83145953652398
0.7427838863780931,771.4236828033795,254.90936621087687,161.25998545845962,5.619732612631941,2,0.395802133353729,3,80.89226687365145
0.660850467646612,690.1394520380707,364.1985417492419,218.40385844243605,3.910213669880817,2,0.2737256995701379,0,73.65162044756745
0.9528897025802826,691.0519569674941,413.70093568267544,163.5456698160394,4.6802230144801324,4,0.37959226681880054,2,86.48740758163444
0.9358421672171531,710.0207823165991,286.01938787303123,205.4561143572286,3.9999468768501614,3,0.05702262201324624,1,73.23589352803785
0.712858985977456,566.0591559152941,269.39576672985413,175.157650314978,5.922257764585291,4,0.15285578993302773,1,74.74990976185956
0.8575942565723045,783.3371121019381,265.81751711094654,151.6301223481361,4.221882398426534,2,0.22189272131294172,1,70.27739368094751
0.9141999920724377,637.6185343182694,297.01168780784263,141.7576369967272,4.871507806158091,4,0.03070322475549521,3,77.30214005559786
0.8198722921758064,627.1427273053523,262.32935658832594,132.65534579224112,6.634861721665725,2,0.0016749774511831462,0,69.58039894608795
0.8106742082081624,667.0618053531542,363.7056701005436,194.2382505993911,4.215107341896396,4,0.268173733518767,4,83.15649033460856
0.7070668247241626,528.3079942318661,255.68304337930576,152.86609087723883,5.277317723855727,5,0.25672780672057416,0,75.1728643091244
0.6535169964101237,563.3873104142873,332.3658949776889,166.61811970763281,4.967450814081077,5,0.16431552399984473,3,76.1428951889562
0.9429976728631977,731.4818832293529,415.9335104357855,164.5288841701303,3.563434143660054,4,0.19585763041281307,1,81.56426334837444
0.9441505005787989,538.8428083699872,384.59590122028226,173.8950129729527,6.274653397504845,3,0.16617720023683585,2,85.11826650506244
0.8479165246183764,691.8267201831181,350.51013365661834,205.67988030510688,3.741660672101099,2,0.009602017937955544,1,71.2482733155247
0.7420507247775322,586.6326382463084,297.5224959649039,218.37651263007308,5.159892573419338,5,0.13414864248698496,4,77.80546658768897
0.7457154468605579,628.9529105283411,351.99813592401597,155.18615899526333,5.462374032286325,3,0.07083290215891594,5,77.50278960470756
0.8813440443932862,599.3759586105857,335.38761106084826,201.4839611622199,5.699492598151055,2,0.0393696756405475,2,72.62113415762865
0.9429596935829277,619.067778640695,318.0733003371987,194.53918936068263,5.910210702577564,5,0.3826881735557399,1,88.32054847014174
0.9393511127354421,725.8994961241682,267.4168296109442,173.48156689797696,4.386453342329503,5,0.23974389001686625,2,78.2892101325112
0.9007551965087446,601.8537843932135,397.05262291374004,215.65419758321562,3.5349257183045726,4,0.2914625136946411,5,84.33215242400153
0.8511313926155436,681.0229642472877,322.1380672728568,132.35231533700642,6.032052818242192,2,0.126145497306447,0,75.05873573199788
0.6502903873982175,654.4588182465353,278.3777607772612,122.29637918663576,5.374798097716525,3,0.1572588517976061,3,70.2702194785494
0.678186337074061,709.6193226166185,308.07072867545514,204.3993068568353,6.426411961225371,3,0.0947695975586894,1,76.92055702443292
0.9434795078697484,789.9279433614788,316.02325255871096,158.66626728387075,6.37485927015243,3,0.0387862683861699,4,76.72983756079368
0.8383144614774524,729.8761965798136,386.92274908971893,203.6283161763284,6.4516415872575905,2,0.07161265497663352,0,75.73266780855114
0.6233109385819867,577.6924713056825,370.81486626628043,208.7131951227945,5.19783130992839,3,0.31900561811859435,1,73.96237362995697
0.6565297554317715,523.6678417080177,376.93578925948975,117.13594969650262,4.66769938542903,3,0.27101832207351034,0,75.80592733318778
0.8588606368789,591.6056290241486,246.891861849513,207.6519901192132,6.270453709069795,3,0.21877155039419077,4,76.05422311693843
0.6218221701846387,689.4529116258749,316.3704106878291,159.6771758544788,5.079529395602393,4,0.19003594914670724,1,73.01736703033478
0.6778908985102995,529.6191891643696,327.550522005458,166.52518191271662,4.1420476874120205,4,0.3689737134624498,5,77.34104356351304
0.817544164171971,660.4316766771635,248.29147547515421,179.33182434802643,6.49240906846516,2,0.029093979111467362,5,70.39582764436635
0.8690822711693695,689.9717975815654,289.5579652997734,212.38368239199207,6.588959568703215,2,0.1122403252951664,4,79.69381705692854
0.8547060534209362,612.7677039001865,375.3897046654462,112.35754941088149,5.1320841464905955,3,0.13997514142828563,2,76.74705522116409
0.7007369514058015,741.1481879012716,268.5143145325233,162.82199238203933,3.764949045584256,4,0.31297032488511517,4,73.9870625406153
0.8763845196851129,545.8398864213289,336.80568754411945,186.0713551779693,4.857391314709259,5,0.39700584806478856,2,84.65347218519963
0.705409671498848,536.5905078303277,281.9071210509562,189.9284420862297,6.312381808119111,5,0.09626820590286123,1,74.34103633603883
0.7371438913373364,728.5874943238593,247.0787128514277,186.60170057696615,6.6562090999118,3,0.34972293365483226,2,77.25226147822153
0.8887369058424887,660.1744469646223,286.36604997832137,125.07147301724544,4.212154598741585,3,0.3322491041727165,1,78.17258804222463
0.8538678436569973,716.8903045497544,412.36234896707424,143.25836361797786,3.7344076420884504,4,0.08986295905670666,1,79.84464093949202
0.9257204277779041,642.3392375495014,382.4636146879327,149.79838667722572,6.570726585964936,4,0.15973303207968903,3,81.83948363539399
0.8567406412281235,586.9421977722974,409.56739450105727,198.93920214666542,4.862917286426064,4,0.16386914771700767,1,81.34054979430461
0.8245910972007697,755.3160813962147,328.6669685333712,140.98327593370448,5.396163374936472,2,0.39128826741062334,2,81.26268571374406
0.6537229164181133,749.5282684168799,263.81975807319185,133.48022226635914,6.888230342177656,2,0.07235676055155933,3,71.91417422110241
0.752377689101396,718.7407624312015,338.97505235898836,215.80864409895008,3.73297654769978,3,0.3196631884419128,3,76.02410128766203
0.7154728523654211,594.510670345609,322.9257128770333,111.22717718375995,5.7691130260823344,2,0.13367708566924397,1,74.2634225834743
