# WINE_QUALITY Dataset
# Problem type: Classification
# Target variable: quality
# Number of samples: 1599
# Number of features: 11
#
# Variables: fixed_acidity, volatile_acidity, citric_acid, residual_sugar, chlorides, free_sulfur_dioxide, total_sulfur_dioxide, density, pH, sulphates, alcohol, quality
#
11.040990	1.293923	0.113324	10.540734	0.606394	54.362430	177.680898	0.998716	3.802305	0.383878	9.707556	4.000000
11.896421	1.569317	0.164382	10.201472	0.059535	7.671196	274.977572	0.993428	3.578642	0.672502	8.804881	5.000000
12.773749	1.559264	0.230466	3.104100	0.450828	19.353834	140.982043	0.990445	3.116067	0.620182	12.039697	5.000000
12.291580	1.210058	0.163747	9.163640	0.038468	25.704424	150.574174	1.003401	2.753005	0.904224	11.361357	9.000000
6.644364	0.565864	0.390956	11.582616	0.493407	28.745099	266.374234	1.001029	3.469410	0.705433	12.361556	5.000000
5.935191	0.200313	0.721134	5.987314	0.559657	6.436897	38.711099	0.998527	3.992505	1.724814	12.821844	8.000000
7.342899	1.464012	0.369697	10.665928	0.245060	48.475465	273.486856	0.994675	2.888027	1.129685	13.827165	8.000000
4.692473	0.184225	0.606930	2.800924	0.253924	5.892656	170.639824	0.996466	2.827749	1.928844	13.942577	9.000000
8.668774	1.558503	0.835285	5.604239	0.196071	16.562167	125.226482	1.002076	3.373160	0.539265	9.697925	7.000000
6.250272	0.925833	0.932306	4.178768	0.167310	43.633658	242.395787	0.993592	3.562653	0.615469	10.095277	8.000000
10.732771	0.639858	0.592368	3.362571	0.416501	14.937759	82.163231	1.001155	3.666190	1.166961	11.460433	9.000000
14.285269	1.464504	0.132266	9.408872	0.394585	69.946495	161.686916	1.002692	3.761010	1.577409	12.172191	8.000000
6.862397	0.128795	0.595298	13.459765	0.160144	68.412714	86.067733	0.999253	3.723535	1.667518	12.433929	9.000000
6.121358	0.740290	0.409096	12.673391	0.397501	6.486247	101.678008	1.002720	3.093295	1.383322	11.895995	8.000000
7.013607	0.499458	0.258523	1.484946	0.479122	64.059978	80.680714	0.994018	3.212999	1.373179	14.008675	9.000000
15.596659	1.402190	0.569329	13.469401	0.297787	14.040580	30.050387	0.990419	3.191623	0.992623	10.238392	7.000000
14.299127	0.623911	0.283628	9.666288	0.397520	9.714149	194.129668	0.990710	3.657270	1.000405	14.585785	9.000000
10.631774	1.344901	0.559807	11.881727	0.292044	71.915300	99.774864	0.992328	2.918951	0.500158	10.184204	9.000000
9.509382	0.437737	0.679465	1.643273	0.604817	33.186010	70.983978	1.001435	3.474251	1.475827	11.521942	7.000000
6.715276	1.340662	0.601693	1.341079	0.551203	35.318378	202.100702	0.992608	3.913750	1.888898	8.610055	3.000000
7.857519	1.342850	0.336837	9.943959	0.262142	14.743081	129.856405	0.992306	3.202226	1.667869	14.782899	9.000000
11.686991	0.325160	0.301280	10.789455	0.540957	58.033473	112.108695	0.995885	2.810753	1.298459	13.552682	8.000000
8.619476	1.513371	0.791689	10.249969	0.346086	24.464986	260.719659	1.000636	3.108981	0.396819	9.256362	4.000000
12.842846	1.029095	0.104713	9.372416	0.573033	2.265581	102.273280	0.995987	2.962539	0.839279	12.994242	7.000000
10.893967	1.280132	0.682366	2.962157	0.186969	48.130202	205.803925	0.995266	4.004726	0.472679	11.822661	9.000000
15.249006	0.625474	0.209070	13.519492	0.533943	11.019732	122.787831	1.002913	3.660156	1.124874	13.947274	9.000000
6.335066	0.248393	0.629651	9.775595	0.391485	65.830839	197.311042	0.990432	2.969900	1.636452	14.237092	9.000000
14.727349	0.469201	0.791730	10.515739	0.453399	29.347371	204.532211	0.996175	3.136328	1.093399	13.395140	9.000000
6.611792	0.593740	0.892025	9.327967	0.407223	62.174662	114.614629	0.997127	2.868972	1.731360	13.171788	9.000000
11.315166	1.182665	0.009604	4.280193	0.117521	7.494049	70.159267	1.002618	3.528082	1.107669	9.870807	9.000000
5.081715	1.392116	0.566070	12.005773	0.510493	20.325856	64.005580	0.991088	3.749521	0.612437	11.534651	4.000000
11.983313	0.989141	0.979652	4.735599	0.333120	1.179354	186.975904	0.993944	3.333512	0.824937	14.150937	7.000000
8.743931	0.920542	0.600541	11.228420	0.278195	23.994654	205.940621	0.994095	2.984042	1.363110	10.009396	8.000000
13.589938	1.212969	0.052992	12.321331	0.179162	50.830250	179.287471	0.995647	3.809571	1.909432	8.514206	9.000000
4.723250	0.477367	0.889019	7.276713	0.312043	44.316297	182.984896	1.002728	3.383992	1.608385	8.450764	8.000000
10.027131	1.131993	0.356007	11.550953	0.563107	30.886196	275.561734	1.003640	4.004870	0.334388	13.562577	4.000000
5.693954	0.416046	0.766459	2.504071	0.072029	3.441132	267.468951	0.994451	3.050003	1.500490	14.098378	9.000000
6.047224	0.600218	0.630695	11.983774	0.072283	49.503765	206.873671	0.996655	3.201397	1.157592	10.155894	9.000000
13.857234	1.197949	0.908320	15.452311	0.557919	23.844056	148.810314	0.996429	2.960080	1.656528	12.465279	7.000000
11.418259	0.730119	0.507162	4.989053	0.083247	20.980975	187.178442	0.998268	2.908341	0.947364	9.579416	9.000000
15.514401	1.265239	0.726776	6.286228	0.331876	35.954717	22.775725	1.002302	3.792632	1.528570	12.953747	9.000000
12.433169	1.251417	0.196079	10.489324	0.420853	57.851071	87.717355	1.000423	3.958742	1.427689	9.064148	8.000000
15.622676	1.026986	0.365477	10.280160	0.027216	27.199312	182.141413	0.991587	3.240251	0.413345	13.962681	9.000000
10.445453	0.612049	0.176807	6.869544	0.071762	14.750381	164.794807	0.990180	3.548397	1.217803	14.522374	9.000000
10.531084	0.366875	0.467746	8.777507	0.029240	20.696574	75.455558	1.003420	3.253757	0.789625	9.492491	9.000000
5.932754	0.590680	0.186568	10.719661	0.107622	11.238168	67.423030	0.997194	3.392143	1.682886	11.510754	9.000000
8.349356	0.951577	0.470004	2.458419	0.532188	58.853082	223.342744	0.993066	2.771213	0.363340	10.179123	4.000000
7.678306	0.785475	0.151696	3.057817	0.447061	54.484609	160.531667	1.001765	2.795122	0.551551	13.769498	8.000000
14.429427	0.477081	0.587176	8.428833	0.434023	55.833615	15.031997	1.003439	3.549887	0.387540	14.431541	9.000000
5.581952	1.333761	0.657562	2.281549	0.336764	55.196009	258.259342	1.001211	2.963293	1.048706	12.776184	4.000000
10.007294	0.172124	0.143113	12.914191	0.015265	40.981558	284.722699	0.991449	2.986171	0.606418	12.139049	9.000000
14.067025	1.449910	0.624576	9.486931	0.188560	10.033281	13.190985	0.995131	3.803764	0.583259	8.851463	9.000000
10.360604	1.158803	0.150740	10.730943	0.219674	64.997779	25.647857	0.995412	3.678262	1.614952	9.560964	9.000000
5.146310	1.415430	0.032920	4.350672	0.118575	18.444015	284.464745	0.998854	3.032324	0.810912	13.638807	4.000000
11.529806	1.237665	0.356648	5.031284	0.228335	57.488256	197.663845	1.002547	3.725767	1.200875	10.017392	7.000000
9.214030	1.449927	0.709815	5.292714	0.141172	50.995059	211.354234	0.995160	3.295613	1.216983	9.335930	9.000000
12.652639	0.459262	0.809421	11.354792	0.546540	35.154887	216.131349	0.994160	3.135123	1.239654	10.927915	7.000000
5.600994	0.725125	0.037196	11.931493	0.204725	36.429746	245.813170	0.996534	3.658304	0.843766	10.925759	7.000000
8.914839	0.288620	0.193966	1.931354	0.264448	68.623719	32.618802	0.998254	3.146794	1.131568	9.834762	9.000000
4.870012	0.760936	0.789504	2.117753	0.297585	20.024596	181.926994	1.000306	3.675581	1.477303	8.443099	8.000000
8.953943	1.419983	0.368517	10.318888	0.029033	25.042052	36.017243	1.003385	3.891033	1.340517	10.178861	9.000000
6.205830	1.431275	0.341233	12.043470	0.461125	26.926018	159.535582	0.991164	3.648890	0.695824	11.280820	4.000000
7.115070	0.671733	0.885906	15.453477	0.453061	29.747058	245.892425	0.996341	3.309841	1.382866	13.271462	8.000000
13.570086	0.243367	0.875932	14.370100	0.026642	44.806701	235.870286	0.993500	4.001980	1.422819	14.891311	9.000000
12.714349	0.668546	0.424383	3.437732	0.030227	57.666792	178.373654	0.996172	2.997291	0.607069	12.757902	9.000000
10.065838	1.269231	0.773734	2.997439	0.552880	20.220730	220.295775	1.002031	3.241997	1.434009	13.504269	5.000000
15.676604	0.550709	0.076117	4.738983	0.381613	38.433049	251.074457	0.991483	2.845814	1.882659	11.817801	9.000000
13.202856	0.230527	0.361651	5.687027	0.272430	17.397788	209.043351	0.992238	2.774951	1.718702	11.472217	8.000000
5.626162	0.309638	0.260050	8.759200	0.152952	35.835771	60.044899	0.993409	3.499660	1.029353	10.062567	9.000000
10.671455	0.543835	0.855055	10.877904	0.179449	46.863517	187.103038	1.000065	3.652600	1.791796	11.550103	9.000000
12.260655	0.281717	0.340936	12.555197	0.407530	45.763880	109.430247	0.994379	2.779926	0.978409	9.740447	9.000000
12.964041	0.732767	0.943373	11.102001	0.461140	20.153924	52.175523	1.001673	3.961063	1.713624	13.459232	9.000000
11.691389	1.060711	0.982005	5.728283	0.233304	30.763979	165.913385	0.991297	3.868089	0.919209	10.093641	8.000000
14.581107	1.480401	0.961425	3.192776	0.102230	21.264583	25.811855	0.991913	3.296679	1.641077	13.303281	9.000000
13.638423	0.278805	0.272713	9.228728	0.418043	15.822502	141.642348	0.995143	3.396955	1.500464	9.473472	8.000000
10.859554	0.916719	0.141201	3.604271	0.496912	14.053207	44.994145	1.001823	3.349224	0.648470	11.268162	7.000000
14.436894	0.354021	0.697797	11.964884	0.206034	40.874075	191.979371	1.001482	3.492373	1.718130	11.785870	9.000000
9.224013	0.679275	0.355351	15.292415	0.474723	34.912026	39.751970	0.993234	3.129378	1.637251	14.546163	9.000000
5.359553	1.362391	0.076297	12.483112	0.085871	22.308791	40.839265	1.002401	3.195026	1.109557	14.235629	9.000000
6.194979	0.285372	0.651446	10.037193	0.533438	51.147672	136.687979	0.991168	2.917169	1.600483	8.539534	7.000000
15.871595	0.462311	0.295649	14.482246	0.415582	8.823207	17.692165	0.995453	3.007960	1.405849	10.256224	9.000000
6.824916	0.951280	0.607601	10.264154	0.338766	34.547854	35.421560	0.994017	3.097601	0.699629	10.008925	7.000000
14.633096	1.303667	0.671529	8.422313	0.189644	53.086131	30.781463	1.001764	3.384521	1.545204	14.022268	9.000000
11.920668	0.658644	0.221884	12.921017	0.308952	15.743210	154.281096	0.999390	2.918898	1.939770	12.791101	9.000000
4.913116	0.420079	0.104165	11.852286	0.276538	13.547261	257.691280	0.990248	2.873009	0.814963	11.194648	7.000000
11.799756	0.536150	0.194767	15.299565	0.537933	42.580240	123.335009	0.996021	3.368037	1.478983	14.228281	9.000000
14.509060	0.421890	0.086582	1.838744	0.049916	29.913026	36.812004	0.993789	3.426134	1.115692	8.714766	9.000000
6.471721	0.355093	0.764713	4.472724	0.025005	41.510806	193.759208	0.993029	3.276078	1.265325	9.258752	9.000000
7.242569	0.902040	0.918095	9.333837	0.403334	65.687172	84.072782	0.995172	3.146833	1.479596	13.851196	9.000000
7.550718	0.615192	0.394183	12.198635	0.198833	28.538847	209.685361	0.996995	3.266426	1.261019	10.194604	8.000000
8.246315	1.453686	0.366696	6.711730	0.273151	39.481627	283.476680	0.990814	2.742410	0.706929	10.363737	5.000000
13.126087	0.520048	0.297463	4.952027	0.534929	33.309876	268.237318	1.001249	3.107781	0.680247	10.525212	4.000000
5.555118	0.890346	0.011897	3.230869	0.548055	13.183317	139.283496	0.998167	3.537962	0.762728	11.533904	4.000000
15.796162	1.459380	0.159810	6.099303	0.452555	54.260077	166.209542	0.994744	3.605686	1.092740	11.589188	7.000000
6.283322	0.968004	0.755237	10.725486	0.499985	49.012108	168.802238	0.996539	3.283600	0.935061	12.655204	6.000000
14.491500	0.335600	0.417879	13.735182	0.609723	42.448588	277.661335	0.991568	3.698320	0.774708	9.278525	6.000000
5.043735	1.204187	0.827667	6.979083	0.098112	71.929225	171.660936	1.001802	3.756810	1.342717	9.168021	9.000000
5.871689	1.189795	0.302057	3.208452	0.352329	46.388198	272.766208	0.993045	3.241195	1.096053	13.311701	5.000000
7.886553	0.434137	0.067324	3.855805	0.383877	18.987587	204.668917	0.994527	3.877565	1.475908	9.781122	6.000000
14.803821	0.761226	0.792150	5.647268	0.435734	41.161544	125.977072	1.000454	3.991728	0.538307	10.232827	8.000000
14.999651	0.990965	0.054058	2.340249	0.558634	8.424787	256.010658	0.994320	2.941845	1.913171	13.646023	6.000000
4.828879	0.582033	0.670442	15.072370	0.327460	61.316006	107.357622	0.995443	3.004016	0.698416	12.468127	9.000000
13.210013	1.196541	0.726566	7.730754	0.147653	59.362436	192.735195	0.990273	3.833589	1.837510	11.591729	9.000000
8.175029	0.126714	0.527381	7.701976	0.171330	39.790686	99.184369	0.990525	3.783939	0.725085	8.495318	9.000000
9.336992	0.239770	0.141293	10.685976	0.532821	34.493090	171.091089	1.000081	3.161640	1.024578	13.606359	8.000000
11.016322	1.275698	0.080912	4.355744	0.292897	61.212981	146.202168	0.994361	3.191915	1.894020	10.772215	9.000000
12.494493	0.289062	0.880118	7.606491	0.447839	32.304254	243.735769	1.000750	2.868338	1.299814	9.064492	8.000000
4.954779	1.547217	0.042206	14.171720	0.228315	44.103037	83.845753	0.998593	3.001428	1.847369	10.618750	8.000000
4.687684	0.459381	0.046984	1.465731	0.332020	29.827265	127.159825	1.003084	3.874230	1.830480	10.409464	8.000000
13.042351	0.220528	0.160544	8.585215	0.548749	15.813554	226.744431	1.001458	3.146620	0.719306	10.017232	6.000000
15.537028	0.569294	0.051934	6.377067	0.565783	68.461892	165.075011	0.992342	3.500331	1.601192	13.210954	9.000000
7.878123	0.707806	0.633148	13.552716	0.253945	50.208834	43.765002	0.997448	3.853506	0.902915	10.348330	9.000000
15.246099	0.381799	0.088056	0.973858	0.464220	32.969665	24.157732	0.997719	3.166689	1.979088	9.617749	9.000000
11.279749	0.279373	0.966564	15.047538	0.127746	43.046745	174.278573	1.001094	3.669766	1.869704	9.176950	9.000000
6.130019	1.410105	0.968516	9.771476	0.595985	45.938162	146.445759	0.992832	3.704059	1.234910	12.938387	5.000000
5.596233	1.047238	0.557509	10.372646	0.576991	62.201039	112.370467	0.994640	3.953638	1.592029	11.956691	6.000000
11.713195	1.238526	0.649193	1.425790	0.482706	23.206538	161.029993	0.997766	3.456168	1.354135	13.623838	6.000000
10.302382	1.567740	0.236670	2.217582	0.510744	24.019512	176.203063	0.999298	3.614239	1.405260	10.076604	3.000000
10.502097	1.169169	0.702807	5.629575	0.150659	71.061062	93.547676	1.003396	2.773367	1.293004	12.438016	9.000000
11.701344	1.314583	0.061901	10.323820	0.484719	47.478672	111.829892	0.993112	3.275098	0.733521	11.452215	6.000000
7.147171	1.541847	0.271515	2.423923	0.415403	52.983636	122.546412	0.990116	2.838967	1.376620	9.079778	5.000000
7.559337	1.563090	0.920684	5.065370	0.083646	19.063924	90.212837	1.003364	3.031863	0.799157	11.048960	8.000000
10.955955	0.665729	0.124063	14.916494	0.072553	45.117965	96.481417	0.996567	3.901016	1.899976	11.590800	9.000000
9.023894	1.399255	0.595551	8.095941	0.559443	17.440710	89.269389	0.990573	3.658331	1.416439	9.409699	4.000000
12.600486	1.146701	0.044562	8.346748	0.333021	66.011615	200.130056	0.991119	3.100904	1.890110	13.334093	8.000000
7.013033	1.445684	0.301851	13.027061	0.455442	19.369829	165.112041	1.001454	2.954333	0.954008	9.799512	4.000000
7.825608	1.504697	0.395988	3.406000	0.506087	6.324966	153.636083	1.003111	3.216399	1.954944	9.458147	3.000000
14.178769	0.305600	0.313661	14.915947	0.550919	15.977716	117.630284	1.001659	3.631058	1.806622	8.515368	9.000000
9.815838	0.813767	0.769964	8.525264	0.291377	23.450001	205.543379	1.003158	3.310803	1.907590	14.872901	9.000000
5.440614	1.063364	0.325144	13.685579	0.163405	39.898254	6.263705	0.994254	3.120718	1.411379	8.595545	9.000000
14.318242	1.173314	0.958248	7.176492	0.012900	42.297597	168.761748	1.001102	3.692981	1.578860	10.275035	9.000000
9.349327	1.262574	0.073232	14.077978	0.050456	37.394104	265.462816	0.990170	4.009582	1.105789	11.714745	9.000000
10.531610	1.093928	0.219310	14.687045	0.298539	68.197619	197.579357	1.000564	3.595891	0.370350	13.041236	9.000000
11.964235	1.079408	0.869575	4.432541	0.363365	26.274283	63.994916	1.001882	3.388783	1.760767	9.248641	7.000000
8.792762	0.906002	0.596901	2.394685	0.062452	60.782568	163.222738	0.998976	3.215911	1.185857	9.933887	9.000000
15.743244	0.444907	0.435321	11.394614	0.406958	29.090978	45.974248	0.997777	3.306928	0.367895	8.939342	8.000000
7.733757	0.492326	0.509094	7.531266	0.075679	52.814369	199.795215	0.998816	3.123676	1.649663	8.934403	9.000000
12.299574	0.711866	0.972032	5.483820	0.299948	71.635783	130.854913	0.995648	2.890734	1.682239	9.384981	9.000000
10.760880	1.355967	0.042010	4.736917	0.359011	54.292115	254.380678	0.994886	3.438822	1.677684	9.353656	6.000000
10.556400	0.585517	0.106896	2.862899	0.261577	52.912148	73.932767	0.994186	2.926847	0.360978	13.620843	9.000000
4.687291	1.113263	0.838703	14.849512	0.574891	2.410782	166.973347	0.998331	2.743609	1.840097	11.661208	4.000000
13.160512	1.016153	0.909794	11.443199	0.440463	34.252831	17.765155	0.990564	3.586648	1.520555	12.744674	9.000000
6.878244	1.171390	0.594771	14.693318	0.175527	40.157216	257.743479	1.003606	3.909853	1.203412	8.672611	7.000000
12.966184	0.921884	0.668118	7.965200	0.063645	32.079564	8.502142	0.997616	3.780547	0.846672	12.848301	9.000000
5.896728	0.636994	0.709810	7.446262	0.573840	27.142822	93.191768	0.997356	3.982661	0.584433	14.138554	7.000000
9.637795	1.544009	0.436980	14.537652	0.227462	14.304713	119.245769	0.990614	3.285385	0.695619	11.727728	8.000000
7.746511	1.566106	0.420318	1.805892	0.451572	41.894932	165.770371	0.992374	3.040573	0.637385	13.821180	5.000000
6.977770	1.360278	0.961120	10.089587	0.281263	32.192466	66.866600	0.992295	3.484086	1.998406	10.699009	9.000000
8.725733	0.347159	0.658920	3.011444	0.518112	3.161803	61.461792	0.994758	2.937758	1.265895	11.232880	7.000000
13.592367	1.299918	0.833518	4.172898	0.197007	14.027295	41.874505	0.997514	3.381913	0.702720	8.734040	9.000000
5.614478	1.197697	0.980449	5.140911	0.148601	33.397264	144.904179	1.001382	3.680946	0.875810	8.688194	8.000000
12.068542	0.760272	0.826935	2.485765	0.134607	27.341654	219.919248	1.001951	3.563440	1.944697	9.898281	9.000000
7.119680	0.945527	0.392790	10.851340	0.431468	33.578628	91.893493	0.995671	3.000486	1.454768	9.831017	9.000000
9.807499	1.128722	0.905893	10.860911	0.537221	49.849271	144.895941	0.992032	3.208375	0.646994	11.703123	5.000000
11.612536	1.055584	0.590913	10.412116	0.247855	27.581076	94.365137	0.993571	3.319122	1.338774	13.598734	9.000000
6.408122	1.376670	0.462698	11.968662	0.523113	38.974610	283.097701	1.000730	3.923111	0.823784	11.530141	4.000000
15.092114	0.764722	0.847143	13.156499	0.563132	65.243437	184.246669	0.991142	3.077364	0.956476	11.694076	8.000000
11.947750	1.507235	0.225483	3.478139	0.056931	36.831509	30.069443	0.997037	3.509943	1.029570	8.986708	9.000000
10.960221	0.470798	0.567714	15.456770	0.539258	35.117273	37.629828	1.003318	3.305051	0.915406	8.487097	9.000000
10.658608	0.579028	0.624504	1.522990	0.347095	14.171470	225.869504	1.001125	3.983693	1.651427	8.680212	7.000000
12.950656	0.635563	0.669959	9.203471	0.091314	38.570948	200.023598	1.000323	2.759766	1.861364	8.709700	9.000000
15.248446	1.210655	0.638755	12.825891	0.410651	52.495904	251.245827	1.000758	3.260246	1.523551	12.126773	9.000000
7.646105	0.357015	0.464962	10.938200	0.046087	42.517109	159.690355	0.993300	2.758914	0.612542	12.172261	9.000000
5.195251	1.288969	0.117356	3.790405	0.160159	19.003518	69.935178	1.002950	3.942541	1.148614	11.132699	9.000000
6.531481	0.872676	0.702119	3.381446	0.098996	38.047264	19.017151	0.991780	3.178279	1.521868	8.706898	9.000000
10.181022	0.500470	0.488278	3.726421	0.342525	25.712737	282.615187	1.000853	3.361652	0.765886	9.300799	6.000000
12.638848	0.961771	0.605687	2.409279	0.235641	45.310343	62.291992	0.999022	3.401095	0.484390	14.531606	9.000000
10.439989	0.302617	0.558638	6.140043	0.485728	3.440326	121.126203	1.001269	3.009406	1.560327	8.422963	7.000000
7.141690	0.815997	0.702915	6.012208	0.287511	45.583743	108.551243	0.993048	2.828990	1.099651	12.172500	9.000000
7.200165	0.926901	0.689923	10.052780	0.583741	60.582625	30.228787	0.991254	4.001750	1.606774	8.998211	7.000000
15.381325	1.146599	0.023388	10.179583	0.039139	7.802832	214.178835	0.997004	3.155572	1.535794	11.822280	9.000000
8.396750	1.301932	0.542367	7.887307	0.361535	15.081207	194.710219	0.993646	3.898763	1.929130	9.301221	7.000000
12.287108	0.248291	0.811452	14.341222	0.378867	40.090794	144.100923	0.996992	3.570555	1.706510	10.743536	9.000000
12.896753	1.438161	0.817703	13.687640	0.126935	24.478117	162.638057	0.995782	2.923970	1.742104	10.610102	9.000000
8.952223	1.485132	0.825305	3.556548	0.516534	42.714372	158.667488	0.993794	3.662551	0.812429	9.468065	4.000000
10.588951	0.476764	0.869037	13.488892	0.374044	68.476607	145.399002	0.995517	3.615537	1.139978	10.960678	9.000000
5.881486	1.335053	0.033027	5.952964	0.492849	38.367977	71.874157	1.002027	3.228823	0.567965	9.401963	3.000000
9.722747	1.254981	0.436823	6.016710	0.272130	60.934491	119.613979	1.000582	3.563245	1.143068	10.814546	9.000000
5.179430	0.445039	0.833042	3.957854	0.350849	30.241838	12.967904	0.999685	2.884753	0.822108	11.345409	9.000000
9.105811	0.894681	0.592144	7.408407	0.018138	42.616661	134.528699	1.003670	3.010417	1.945429	13.161409	9.000000
14.914282	0.904004	0.749338	5.519619	0.493721	39.396405	276.217469	0.999944	3.190610	0.570863	11.364349	5.000000
9.695980	0.876580	0.860673	5.996562	0.398668	14.120754	176.543706	0.998132	3.390778	1.454463	9.723686	7.000000
5.353820	0.966133	0.061534	8.642781	0.384968	21.224250	28.246404	0.991633	3.642462	1.494360	13.928264	8.000000
15.889260	0.150580	0.006852	14.108333	0.356018	12.742731	39.519438	0.994950	2.858049	0.906157	10.366276	9.000000
15.894395	0.582090	0.341564	8.473170	0.520504	40.500888	281.288281	0.998570	3.261945	1.317230	14.245451	8.000000
8.416092	1.326338	0.915958	4.718482	0.410515	45.614457	59.837207	0.991834	3.799172	1.763186	13.640187	9.000000
7.624402	0.390133	0.249182	10.242602	0.560478	62.311069	256.029690	1.001563	3.529932	1.026794	9.678964	6.000000
10.006681	0.417857	0.701376	14.402224	0.294400	62.511200	284.920180	0.992622	3.157763	0.915106	10.841361	9.000000
6.875127	0.678210	0.560419	3.787350	0.513218	23.273276	192.212637	0.998288	3.445442	1.284241	13.175267	7.000000
12.927177	1.388307	0.066559	8.791276	0.023869	30.325835	169.962366	0.995963	3.244455	1.861944	12.979960	9.000000
6.600948	0.717464	0.776054	9.058920	0.255984	43.944560	49.871506	0.993036	3.605563	1.265485	13.037727	9.000000
6.318122	0.203535	0.493702	3.169849	0.398770	46.180320	103.010831	0.991482	3.703613	0.680358	12.033125	7.000000
8.590960	0.126124	0.363709	12.523612	0.553077	65.124956	140.799242	0.996633	3.744566	1.365042	13.579426	9.000000
9.108793	0.594243	0.911827	2.631125	0.203756	21.853693	256.955110	0.996230	3.498972	1.728554	11.592018	9.000000
15.128798	0.517211	0.392729	1.414268	0.416990	27.483744	164.341471	0.996864	4.007597	0.502313	10.870329	8.000000
10.737850	0.390548	0.461484	6.354688	0.301594	27.314755	246.818181	0.990087	3.481197	0.592921	14.322697	8.000000
9.731634	1.032987	0.540852	5.634424	0.424141	7.389308	92.249136	0.998713	3.091961	1.967935	8.624956	7.000000
10.407478	1.169076	0.610898	9.746079	0.587869	64.765838	37.361140	0.990164	3.927485	0.839875	10.442575	7.000000
15.127137	0.465853	0.548047	13.114795	0.350973	31.132938	272.473336	0.999858	3.220790	1.289299	10.065413	8.000000
5.164099	1.159046	0.161054	5.985717	0.408471	61.651525	125.345744	0.990752	3.618934	1.103822	8.946729	6.000000
14.440354	0.956083	0.595313	6.950253	0.344963	59.772166	40.650922	1.003028	3.954193	0.524398	10.569605	9.000000
8.019449	1.263313	0.928949	1.076037	0.025088	43.080093	225.589925	0.994322	3.746190	0.439499	13.867602	9.000000
10.969687	1.451750	0.897020	14.700308	0.191161	65.370833	57.542901	1.003615	3.158870	1.002717	11.804809	9.000000
11.524431	0.793859	0.533867	2.977266	0.547462	45.181070	171.913819	1.003522	3.524932	1.625931	12.145404	6.000000
6.917552	1.310269	0.166381	8.678412	0.337335	22.304386	148.114610	0.992147	2.941701	1.083148	14.367941	6.000000
4.615595	0.838559	0.118874	7.342581	0.460796	16.213155	25.560985	0.996007	3.308161	1.997737	12.466361	7.000000
8.969245	1.256080	0.184835	4.317416	0.292822	6.412875	27.122689	0.997095	3.568203	0.850095	8.933263	6.000000
6.861820	0.573585	0.552139	7.240103	0.391929	56.226987	254.436064	0.999135	2.786323	1.509350	10.440552	7.000000
8.329293	0.880981	0.364908	7.720944	0.111067	60.464088	208.218815	1.003182	3.895480	1.319699	14.732971	9.000000
13.071543	1.127213	0.390106	4.769673	0.590893	29.659171	66.047162	0.997757	3.171334	1.045284	10.422996	5.000000
9.924745	1.283956	0.912873	14.101217	0.402644	35.839040	115.905142	0.996643	3.228449	0.897078	11.590063	7.000000
8.707873	0.988777	0.350481	11.537379	0.556612	9.832543	180.194490	0.992332	2.855389	1.387310	13.765295	6.000000
